Date,paid_search_impressions_adst.5,kwai_impressions_lag2_adst.3,indicacao_clicks_adst.3,infleux_clicks_adst.3,programmaticclicks_adst.4,influencer_clicks_adst.3,FB: Level Achieved - Tier 1 Impressions_adst.2, FB: Level Achieved - Tier 2 Impressions_lag3_adst.5,paid_social_others_adst.3, GA App: Will And Cid Pequena Baixo Risco Clicks_lag3_adst.5,digital_tactic_others_adst.2,Total Approved Accounts - Revenue
2023-09-08,0.29912891610956216,0.5881390458682256,0.2575390453513634,0.08209713451974535,0.0036831883694245114,0.30614472327538694,0.44377967522549744,0.27380674894565615,0.3806299829769739,0.684766059989302,0.5452648143153418,2858250.0
2023-09-09,0.2723592698217793,0.5341500940168074,0.22277221422389748,0.060011430851255744,0.0032108742765107967,0.1931478852439938,0.4858812648851062,0.30762493275784475,0.41350080244459764,0.655635158848261,0.5121939046562942,2717380.0
2023-09-10,0.2566459562360014,0.5066104521537025,0.18072938570163186,0.08805832503981736,0.003500375440929554,0.1705197909488423,0.39241717394951103,0.2999248709887007,0.41666481999013405,0.6404058838083648,0.5111086806339459,2878400.0
2023-09-11,0.32518895880663196,0.441760311400953,0.22854963335174822,0.08256520177757365,0.0021882441744122904,0.17014033827429137,0.41265698601381373,0.33329867268902763,0.3921140955613913,0.610340702734137,0.6571674640166746,2923700.0
2023-09-12,0.3047094686205617,0.4418613037089301,0.24587257768661225,0.2563004755486097,0.00182868975846811,0.22461329477043185,0.40865715991438967,0.3582511780399158,0.38955762642151526,0.6373016481297179,0.631250679207623,4318830.0
2023-09-13,0.2713106834568716,0.45999549087518576,0.21592658812749604,0.395904575401127,0.0023902778291929536,0.1859263911025617,0.4243886803446353,0.46664569687459545,0.40885249906192866,0.5959103901889287,0.612701200697698,3837560.0
2023-09-14,0.26493216742825326,0.49777893814851143,0.21305459523533954,0.4494127030044677,0.0033475746572084204,0.2728859449622556,0.4375813795354787,0.5705841626910466,0.2809979280440107,0.5608031319883916,0.534860325646531,3797130.0
2023-09-15,0.2718120572707506,0.5221962519110559,0.19975863755530904,0.2739204561024279,0.00355898603538208,0.6746723815957094,0.45327261741938096,0.628501285397941,0.24601121244708044,0.5523970040761177,0.5082879140203799,3201640.0
2023-09-16,0.2506455221169283,0.5108259257146027,0.1716914501061336,0.1677682440875577,0.0026448315023533406,0.3987358211544933,0.5150392499153659,0.6804942796319571,0.26741777390018007,0.541383101064188,0.4700680802534055,2843020.0
2023-09-17,0.26466873461508805,0.4637620630695942,0.13155313875674174,0.13709307353486702,0.002694228563982432,0.597949780037891,0.5013083838233259,0.6639346249335063,0.3133405764674162,0.5769071400103235,0.4966714450168668,2605750.0
2023-09-18,0.29955929399270104,0.38330378954743255,0.1750447607851962,0.13098582621707475,0.001748635249595803,0.5036775538079366,0.39921515393158713,0.660205200869275,0.29516317655813895,0.6728676819758264,0.5242689872164167,3209930.0
2023-09-19,0.33852737722543147,0.44322825390214154,0.14299134909118902,0.10930729205505305,0.0018314826946652946,0.41727310709479226,0.3787369614567603,0.692561995869885,0.276091933409489,0.7424222482132821,0.5329555686335907,3291230.0
2023-09-20,0.3293143474498981,0.5388129541768089,0.10797972630515282,0.1234390907932128,0.0027548145584672694,0.46339749894851245,0.40852557650429644,0.6945799535156956,0.2804913634683308,0.6951309121831154,0.5224003474290005,3121460.0
2023-09-21,0.28770371418836743,0.6066403758802861,0.16280931644966196,0.15764325253998182,0.0019481192831299903,0.37270221424878547,0.4358597849664818,0.6554718949157096,0.23966175185503072,0.6876029022844694,0.5171222302108183,3634580.0
2023-09-22,0.23706854703181274,0.6233587864005155,0.2532320967836351,0.12319166648638497,0.0008784794538724315,0.41908634882025375,0.4014276468845164,0.6256473127911621,0.23159074546985872,0.6135929919858298,0.49733256491861955,3160370.0
2023-09-23,0.17751586074039322,0.5678852482664535,0.24745529654978687,0.07468944686369035,0.001139297620123689,0.23763833254441047,0.4440105755671575,0.6430113535678453,0.25720149967615,0.6318182326885526,0.42654402411960657,2718390.0
2023-09-24,0.14358599410375072,0.48913273483900255,0.23905722886833364,0.09716971300733518,0.002042194565881024,0.32530638696505504,0.43632061929457966,0.6568213524863056,0.24355309191932187,0.6474230563504065,0.5060565252026155,2680930.0
2023-09-25,0.20427936363104987,0.5074489943695226,0.3226035998924079,0.21197197732608736,0.00466198821115446,0.28221306733282403,0.3859013154807409,0.6420219870482238,0.22588638696016564,0.6255325996661669,0.45652407695676045,3830560.0
2023-09-26,0.21788609008275855,0.6069911654568542,0.3292003793596284,0.3035847394615184,0.00471169879684462,0.637911668827396,0.4183470820875739,0.6758669224652796,0.22708859358511288,0.6562755480008291,0.4306211848122554,3971740.0
2023-09-27,0.20851588456361742,0.5702434133974104,0.2841027161982495,0.9934549212584425,0.004681344453765023,0.5185391095131304,0.40294432820483883,0.6800940870422041,0.21751707513446353,0.5713497830902142,0.4187843852107993,5686340.0
2023-09-28,0.20081003744700493,0.5618923962353017,0.22220586509827628,0.7482761856958866,0.00693887627216111,0.6453827228188517,0.36477216124352874,0.6489823811322911,0.23571517346001816,0.5305862912765081,0.4076673152007785,4377350.0
2023-09-29,0.17971369818391747,0.5038563730175643,0.12629087669803454,0.2630558235600351,0.0058354818963889795,0.5194544307559475,0.38170640026356684,0.6726054981443458,0.2617960842902982,0.48575589016255505,0.32911207452640867,2520650.0
2023-09-30,0.144873709347828,0.4510655017710178,0.07675732184711839,0.19405730114286482,0.0053102991040878175,0.40454723661003783,0.14139558896198082,0.6583995275579217,0.10484426854485282,0.46814677876385724,0.16959444154254216,2765900.0
2023-10-01,0.12078290447464894,0.46168121686488733,0.04819838441209902,0.12373750934155273,0.003636293077102124,0.26775246770145456,0.07315705936200156,0.6326030750351227,0.15838623221536088,0.44943796198142566,0.18224465343948437,2069510.0
2023-10-02,0.149769279554546,0.43659826559342163,0.30541514417129023,0.11847357411621588,0.0031109148968064,0.3374346157396139,0.049127943033577814,0.6358788090675986,0.16177391096716273,0.43515133778274984,0.21859259371169298,2321500.0
2023-10-03,0.15438211576000316,0.18556199942937027,0.6100341183281134,0.08113799839675599,0.002201134464505629,0.3974561113123391,0.036639738242904896,0.41881397523332703,0.15467080221493915,0.2897267504677992,0.22430548487900492,2455260.0
2023-10-04,0.17368022087109275,0.17906280956697426,0.5533402840806526,0.14161485204377375,0.0014023544063225583,0.7027614668183975,0.034648860940266535,0.3051130359963026,0.16308526123572212,0.23213637822269803,0.22158316049614502,2496730.0
2023-10-05,0.1959157082476457,0.18180958259556654,0.7589914751925696,0.11372718508714715,0.0013929605425188223,0.8436358859502423,0.033263485848198604,0.24137104883207297,0.06158124823992772,0.2110083647214346,0.20305616261307335,2626960.0
